1392;2885;3
2486;3094;3
5212;1782;5
4838;2144;3
5512;2640;5
2986;2470;4
2537;244;1
531;12;2
3847;1936;4
4647;3030;2
425;217;4
4470;1564;4
5831;2203;4
302;2858;2
1860;2933;3
3538;158;4
2665;103;1
3729;3567;3
1860;3103;3
5831;2182;3
2901;1021;4
4158;557;5
1616;1274;3
3591;25;4
1910;3329;4
4204;1821;5
4281;3571;2
5163;1493;4
5074;2791;4
4085;2335;3
2804;2774;3
4186;1744;1
3128;1657;5
815;2776;5
4048;341;4
48;2258;2
5371;1778;4
330;3073;4
1699;32;4
75;965;3
3192;3030;4
5511;1176;5
2351;1505;3
4744;2587;4
5005;1576;3
1958;2010;3
2887;310;5
4617;1467;3
5805;1107;5
927;7;4
237;1454;4
1425;564;4
2463;69;4
4334;32;4
2409;3444;3
3425;1493;5
5730;2960;5
5605;2498;5
96;444;5
4748;1561;3
5015;348;5
5757;1143;5
1706;642;3
3626;2323;4
6016;1363;1
3358;3248;5
2857;1179;3
1119;229;3
3266;1161;5
1693;844;5
3456;1454;5
1246;3198;4
3842;3494;3
3035;1124;2
4726;1658;1
3281;340;4
3619;3249;4
2761;2214;4
4190;1738;4
1331;1156;4
2496;3318;4
5342;107;5
4608;1994;4
161;1013;4
3807;2602;4
1333;1842;1
340;1237;5
1693;1187;3
2752;2885;3
4725;3524;3
2796;1913;2
2180;489;2
6000;756;3
2049;1123;4
4591;1913;2
5580;2889;3
424;3130;4
935;785;3
1440;2932;2
4289;3213;4
3410;121;4
5518;1111;4
2946;2779;3
2334;2141;2
1758;2708;3
3067;1107;4
3299;1500;5
5493;2963;3
2592;594;4
1750;107;1
2611;1202;1
2368;921;4
3690;2293;2
5005;2683;4
4386;16;4
1671;3217;2
4462;2519;3
3884;2401;2
621;1126;5
3193;1631;3
1075;3137;5
1147;2718;3
1579;226;4
426;10;5
5153;2592;2
2376;814;4
1598;2427;4
2773;36;4
3833;145;3
2181;2160;4
1103;3187;4
4345;2709;3
4356;1109;5
5497;2774;3
4122;231;3
5287;584;4
3206;575;4
1051;2192;2
2980;145;4
5523;1030;5
2638;1457;3
1733;2398;4
3885;653;2
1709;2231;3
4510;1059;3
2825;2061;4
102;3000;1
4153;789;4
1424;2771;2
5846;2959;4
2180;1375;4
889;2179;3
6010;320;3
3158;1501;5
2077;1920;3
2453;2375;5
1516;1365;1
5026;75;2
2393;1878;4
3158;1619;4
4179;1092;5
3521;848;3
159;2481;3
5536;1920;3
1749;2958;2
1538;217;4
4808;1730;3
3654;1026;3
4656;1167;4
5595;1026;2
3828;1210;4
2140;1179;4
2999;2942;3
676;22;4
2907;2253;3
2878;1773;4
1912;1667;2
1842;146;4
3184;1735;5
1584;1821;3
1042;1026;4
5198;582;3
5852;2122;4
3220;848;3
1001;1582;5
5488;981;5
4861;1827;2
4048;2440;4
1636;3342;3
5554;1248;4
850;3134;3
2529;2976;4
4922;2899;5
4765;640;4
3499;39;4
755;1626;4
4066;1109;3
5788;2867;3
202;1421;2
1922;333;5
4814;2163;4
4575;1067;5
4422;442;4
4181;2958;4
2237;1419;5
5162;2709;4
2323;2097;5
620;1126;5
2165;666;4
4928;242;3
2556;932;4
5614;951;2
4621;1269;3
1873;250;3
1354;1691;2
1812;1991;4
808;972;5
4582;1124;4
4334;2652;5
752;3384;1
934;2899;5
175;1537;5
2265;2709;3
4222;618;3
3916;1821;5
1624;217;5
3088;514;5
850;157;5
660;2969;4
4607;3272;3
3910;1486;5
1509;1018;4
4979;3651;4
5412;2427;4
4572;2746;5
5139;2225;2
3894;1209;5
3060;1477;4
4354;1830;5
4739;2111;4
854;1846;3
4654;2204;5
1683;971;5
735;254;5
3971;1493;4
558;2132;5
3610;1929;3
3163;2401;4
575;217;3
5469;1486;5
5261;3207;1
4917;2831;4
4380;341;5
5930;2824;5
1650;2524;3
1354;3034;2
588;1638;5
3576;1281;2
5056;838;5
5795;2266;1
4708;549;5
651;2666;4
1285;2782;4
95;1189;5
2124;2584;5
4488;1200;4
1288;863;4
5627;2622;3
4478;1105;3
2662;1178;4
2061;1486;5
1088;891;4
3929;3273;4
5005;944;3
1243;1107;5
1974;2423;4
2934;3351;2
3301;157;5
4508;1278;3
1865;1261;5
3032;1477;5
3208;973;2
5636;2861;4
5754;1106;1
624;3289;4
4661;3489;4
509;1167;4
3267;3073;2
3806;1806;3
770;2892;4
1617;1619;3
325;1619;5
731;716;4
3454;1446;4
5296;2524;5
3689;292;4
2215;2416;3
3640;2542;3
3648;2740;4
2529;2178;3
3272;2611;4
3503;754;4
44;577;3
621;1508;1
2393;259;4
4978;1925;4
5955;2575;4
2887;3513;4
3934;12;1
2540;2103;3
4344;47;4
5557;1139;5
476;2929;3
2994;666;3
3841;3423;1
482;318;3
1793;1823;3
1635;2544;2
1407;1295;4
5921;580;3
4814;167;3
751;2072;4
3762;1819;1
3683;3310;2
3624;1274;4
623;3384;4
3069;2804;2
5;51;2
2598;1114;3
1749;2156;3
2910;2558;3
272;3046;1
4732;1050;4
1140;1175;5
1285;157;5
301;679;3
3274;1833;3
308;736;4
591;1970;4
1284;2137;4
5636;62;1
5087;3385;4
3908;2109;3
2566;951;3
5458;2419;4
1447;1337;4
4502;1196;4
2841;2739;5
5971;1766;3
1880;2125;2
4312;1517;5
4543;2073;3
5349;3379;5
4510;2592;2
1307;107;4
3001;167;3
2316;1272;4
5501;1534;4
101;3597;5
5173;777;1
411;3395;3
4183;2195;3
4712;3318;3
3588;288;5
2092;1173;3
2918;1145;4
3008;1833;3
5684;2856;5
2395;50;4
5120;781;3
3159;1585;5
2202;363;3
1871;34;5
5922;3316;4
1449;1450;4
5096;2601;2
1980;1744;3
1516;1585;1
770;3035;1
752;972;2
5872;2635;4
5049;2206;3
1552;2427;3
2701;2892;4
4196;1784;4
3762;3458;2
2507;3489;5
4981;2303;4
808;3336;2
2533;1442;4
2124;3131;5
4411;2778;3
4543;2506;4
5046;2541;2
307;1205;3
255;24;4
2403;2737;3
1369;2338;5
5881;297;5
5788;2806;5
299;2960;3
4562;2348;3
796;864;5
42;1206;4
4330;803;3
674;1051;4
2792;2167;4
3033;1446;3
5468;2496;3
2462;964;5
169;741;3
5085;2977;5
5277;628;3
4470;864;4
1267;22;4
549;1457;4
2225;3033;3
5916;2873;3
6035;247;4
3693;47;4
224;1159;4
4086;2558;5
4814;2427;3
2054;142;1
4237;1175;4
3576;1822;4
229;992;3
2073;1905;4
3766;363;4
3519;679;5
5048;839;5
891;2347;4
2946;158;3
308;1415;3
2871;1231;4
3271;1994;4
5111;3104;4
3475;2160;5
5852;800;2
2042;1793;3
4053;2129;3
1820;754;5
2374;2014;4
3778;1509;5
3029;1156;5
4725;218;3
1086;2335;3
660;2889;3
3328;3214;4
5387;1775;2
2398;291;4
1030;2184;3
352;1306;4
424;738;3
1503;1205;3
2961;2456;3
2411;102;2
5058;1123;5
3993;1789;3
454;3295;3
4134;2524;3
5005;2739;2
3517;1832;3
2583;1124;5
4834;1896;2
5917;1486;5
173;3131;4
293;156;3
3809;1849;5
980;1196;5
4808;2329;3
528;2709;3
2529;2136;4
5156;2100;4
1680;3292;5
5594;3579;4
4541;518;1
605;3127;3
2124;1896;5
626;1196;3
5840;838;5
2515;3458;5
1494;2587;5
890;1509;3
5239;333;4
424;2330;3
3682;1920;5
1741;155;1
1958;3032;5
1370;584;3
2611;2758;2
1579;1109;5
5845;1209;5
899;484;5
368;2963;3
2627;1790;3
1915;452;4
549;3463;2
1147;3416;3
1127;3322;4
2802;3509;4
1181;1375;1
5763;1308;1
107;2558;4
4021;958;5
2026;1213;5
3082;526;5
2188;2555;3
5511;139;5
5843;1896;1
3589;2216;4
5283;3399;5
3474;2557;5
4631;746;5
3866;2665;4
2423;856;5
1396;137;4
4350;3591;3
1941;981;4
1369;2358;3
4575;3267;2
4024;3590;3
46;795;1
18;2014;4
5519;3551;4
732;3106;3
272;2568;2
4020;44;3
903;1141;4
566;1304;4
2131;1407;2
1321;1780;2
4708;2261;2
148;1460;1
1448;1399;4
3530;3583;3
2962;3487;4
2478;893;4
2106;581;2
1922;3015;2
1005;2735;2
1325;1849;4
5039;1634;3
3518;1528;5
1312;1842;4
1556;3406;4
3562;1713;5
731;1004;3
5491;230;1
5289;3246;4
1759;573;5
192;594;4
2304;1606;3
2376;3465;3
2402;145;3
5074;3381;1
5074;2;2
692;1981;3
5437;1008;4
225;2265;3
2199;2682;2
4562;1118;3
5208;2199;5
1027;1118;3
936;2375;4
2355;484;5
2840;2087;3
1098;254;4
3163;1105;5
2663;1357;4
5536;3377;4
2146;6;4
5306;1275;1
1252;3280;4
1968;1486;4
506;3075;4
4482;1945;4
1561;3427;4
4488;2341;3
250;2587;5
5395;3132;4
5387;561;4
3163;2973;4
795;3652;2
710;1527;4
224;1385;4
4808;1987;5
4972;1745;3
2478;1237;4
3435;3626;3
1980;2560;4
5852;852;4
5978;1156;3
3902;957;4
38;1017;4
4107;335;3
5752;2822;3
5627;3398;3
2765;1153;4
5922;1908;1
5338;2867;4
5349;2308;5
57;3551;4
3704;1505;5
5715;2717;3
2507;1154;5
4363;690;5
1380;344;5
4655;1846;4
272;3249;2
4378;2776;3
2880;1944;4
482;7;3
1779;87;3
3821;514;3
2424;1179;5
722;467;4
598;2481;4
2889;1368;2
3648;2186;2
2124;1907;4
4425;2987;4
3507;50;5
3444;3032;4
729;1053;4
5290;2880;3
1632;3456;2
150;2121;3
4448;3618;5
6002;150;4
5905;1178;4
4258;1777;5
482;2258;1
2555;1168;5
1698;1169;5
308;2440;2
4425;2873;3
5990;3132;4
3711;582;3
620;2006;4
1367;2376;4
2419;2768;2
3618;1248;3
3710;3376;4
1676;770;2
1698;3369;5
2056;3460;4
1242;938;5
2771;3509;3
3796;2958;5
2687;987;4
2246;2132;3
4303;1153;4
5730;1200;5
5878;3703;1
1193;1282;2
881;2714;5
4854;194;5
2140;2740;4
1189;1557;2
3916;1117;5
4489;3509;3
146;3317;3
4901;1110;4
3546;1156;4
5766;2736;4
5343;594;5
4732;596;5
4169;2195;1
4761;2840;2
624;3579;3
5510;1775;4
5837;1281;3
4957;324;2
4422;528;3
5795;641;4
2119;288;4
4143;3292;4
4834;1774;4
2795;864;5
329;3681;3
6036;1506;3
894;3556;4
4041;1957;3
3729;1388;3
392;2014;4
2228;1479;5
2857;2518;4
5866;108;4
3226;1787;4
409;1248;4
424;3114;3
5593;2657;4
583;1107;4
4041;2188;3
962;1294;4
4928;69;2
3501;479;4
3971;1599;5
578;2558;3
3626;2255;4
2419;1385;5
62;2890;4
6016;310;4
4882;1156;5
3516;1797;1
1128;2583;2
1170;2232;4
4451;1304;2
839;518;5
22;654;4
1422;2890;3
1057;876;5
1650;2192;3
4856;1191;4
192;3624;5
4575;2447;1
1661;3706;4
759;2884;3
5985;136;3
1934;2309;4
5386;1168;4
216;1155;3
163;1973;1
192;2795;3
4169;495;4
3629;1163;4
183;848;5
1407;1099;5
3249;3015;2
2352;1815;4
5305;1355;4
5394;787;4
4887;1017;1
1861;3527;2
4972;1799;2
2106;3385;4
3754;2725;4
3205;1738;2
2745;3239;5
3108;2541;4
4502;653;3
3471;2312;2
3746;577;5
3401;539;4
1425;1594;5
438;1262;2
3519;108;2
4512;2401;3
3862;2427;3
4124;530;3
5778;1149;5
1466;693;3
1088;2568;4
2084;1260;4
4222;1781;4
2941;1826;2
5111;30;4
855;3179;3
1958;3248;4
3624;2423;4
3847;679;2
4876;229;4
4285;1270;3
4448;358;4
5248;2884;4
5951;2711;5
548;1927;2
5416;1008;5
3498;1552;2
3482;1775;4
1399;2199;2
1952;2345;3
2340;21;5
629;1860;3
2344;3304;4
5312;1786;4
3341;3504;2
4490;1925;3
5256;1934;3
2457;1450;4
4948;368;4
2030;1562;2
5847;1126;4
1019;2543;4
4477;2483;4
4103;859;3
4784;2221;2
1150;1571;1
4544;1033;4
4979;538;4
2435;3051;3
4016;1162;4
4687;504;3
58;1936;4
352;1152;2
5815;1026;3
1667;3033;4
4050;2512;5
1333;1935;2
3425;1508;1
4940;364;5
3356;2705;5
3809;1824;4
1922;1900;4
1244;2611;2
3690;3076;4
1054;2959;5
32;1261;4
3401;481;3
854;1987;3
5482;542;5
2466;1092;4
1314;1279;3
4219;1051;4
5740;1454;3
4506;3199;4
5305;1788;5
535;1121;5
4920;1745;2
1211;225;1
840;3652;5
3684;1821;5
5837;3133;4
5914;2013;3
4447;1213;3
2791;2854;4
3471;2866;3
1884;1818;5
987;1349;4
1303;3276;4
4253;958;3
3272;2279;5
1637;2201;4
4882;1980;4
1050;2048;3
524;1928;4
392;574;1
5880;2356;1
601;538;4
1828;3128;1
2295;2328;4
1521;649;5
576;1141;4
3771;2801;3
352;205;3
4815;977;5
1341;1330;1
1693;427;3
2293;3108;4
333;2445;2
5001;243;4
3601;2545;2
4422;1107;5
1491;2409;4
669;3268;2
5929;2696;3
5512;2598;4
3675;2224;4
3205;2893;3
2383;2743;2
5689;1935;5
58;1145;5
1984;2763;3
2980;3342;3
637;1161;4
1069;349;1
2352;1941;2
4806;2893;4
4786;107;4
2794;2675;3
169;3031;4
5359;1355;4
3754;1819;2
484;3127;3
843;1206;4
5932;2709;4
438;2042;3
4204;1296;5
5083;1168;4
4384;1399;4
4718;48;4
749;1179;5
3473;427;5
5574;3267;5
4080;843;5
5788;1287;1
1264;36;3
5762;3214;5
2208;21;4
2499;3154;5
1681;1009;3
2890;1595;5
2504;3528;3
398;219;2
4094;575;4
1733;69;3
1239;39;3
1491;2188;1
4268;1935;1
3118;2203;4
3353;2442;2
5321;2334;4
3992;2470;4
1253;1134;4
2816;1421;4
5042;216;3
4169;3442;5
4085;1862;3
255;2235;2
5964;2218;2
3257;2348;3
3847;2889;4
5643;948;3
4426;1153;4
4082;2232;4
5329;842;4
5643;1567;2
1216;2819;5
2290;2103;4
2279;2054;3
3898;2878;4
3026;19;1
477;1624;3
3884;29;4
1113;1304;4
4418;2868;5
1794;1825;1
1903;2401;4
4507;146;5
4013;1125;3
3224;1122;5
5664;2376;4
3769;1874;4
4566;1108;3
3373;368;3
5619;1295;3
31;2728;4
5950;1932;2
3209;1738;4
1592;427;3
1969;284;3
2156;36;4
3261;435;3
2424;461;2
3771;2740;3
711;1124;4
4482;857;4
5813;3293;4
2088;1963;5
1298;3158;3
5954;706;3
712;1107;5
3535;1175;4
5015;3265;3
4194;3130;5
1767;3587;4
3811;2476;5
1101;2856;1
5605;2421;3
4508;416;3
5558;1962;1
1671;201;4
1015;3312;5
1698;1920;3
5769;188;2
5312;3531;3
4169;1107;5
3778;420;3
1667;403;2
3850;2251;5
5597;1980;3
26;261;2
4094;3648;3
1448;2684;2
3852;2468;4
2251;3679;4
418;574;4
5623;3369;3
1697;627;4
3778;1334;3
5976;1088;3
3994;850;4
2507;46;3
597;2502;4
5854;1395;3
4737;1815;5
697;1211;3
48;1909;3
4013;528;4
1426;3278;4
4832;1782;4
4001;1791;1
4422;2179;3
1584;370;1
3512;2186;3
728;3248;5
5281;2984;4
550;1981;3
3769;137;4
466;428;4
3683;148;1
4087;2475;5
3032;1248;5
802;1786;4
1680;1164;4
4345;1385;4
2307;1121;5
4726;2204;3
3639;102;4
3768;1179;4
4364;3596;4
4345;549;3
60;1385;5
474;2143;5
4609;2375;5
5549;1109;4
2777;1400;4
3934;2439;3
1599;1279;2
970;1592;2
1146;344;4
3752;3267;2
869;1191;5
4738;1295;3
4488;183;1
1682;1105;4
5085;855;5
2786;3652;4
3311;3257;2
102;853;4
439;2308;4
3774;2893;5
2304;84;4
1273;1194;3
4336;1715;5
4663;2264;4
2181;11;3
3242;1196;5
1357;3682;4
4305;1595;4
3589;445;1
587;3379;4
1087;1920;4
402;1105;4
1095;746;1
5016;2137;5
409;993;5
2064;574;3
2393;1091;5
338;3467;1
2295;3028;4
2198;1372;5
5953;1105;4
4520;3399;3
1980;1969;3
1592;1207;4
2764;893;5
1635;1901;4
3724;978;3
4271;21;1
4647;1172;5
1298;1205;3
4268;1098;3
1120;707;3
2994;2512;4
5630;1841;4
2968;2502;4
4658;581;3
1463;2106;4
1317;1282;3
2175;1121;5
4058;2201;2
3993;1738;1
3038;1282;5
4157;108;5
1645;2324;4
5762;1741;4
3032;2;4
1671;3039;2
819;1179;3
3002;2555;4
4083;467;5
2575;3529;4
1758;2100;4
1667;1775;4
5140;1121;5
2726;3272;4
1297;2485;4
5543;712;2
1744;594;5
5977;3063;3
310;1619;3
493;2376;4
869;163;3
5491;288;5
5306;275;4
1362;2400;3
2506;371;2
3128;932;4
5493;2539;4
249;2404;4
5798;2497;2
3001;1946;2
4221;870;4
1868;1840;4
4819;1944;3
230;2470;4
315;2222;5
3847;1985;3
2041;61;3
4020;3040;3
6019;36;3
5787;1925;4
4987;2161;3
3705;1033;4
2667;2100;4
3180;579;3
1693;1185;5
4921;1246;4
5302;3542;4
4950;2910;1
3603;740;3
1010;843;3
5698;1971;3
850;863;4
1447;167;1
1671;848;4
2484;1836;4
5264;1121;4
4517;2506;2
1423;3278;2
2946;2461;2
1842;582;5
2571;1162;4
3737;964;5
710;2675;2
4081;1136;5
1676;3198;4
5364;2235;5
309;1582;4
3839;778;1
1260;441;3
2878;225;1
3916;2914;4
1146;160;2
4251;1486;4
509;2442;2
5163;728;4
188;3154;5
245;1097;3
1358;1400;3
5689;1522;5
5026;2204;2
1875;2588;3
4663;3430;4
2684;2945;5
3047;1259;3
5747;2084;5
3018;1832;4
4932;1264;3
4995;1564;3
1807;2282;3
5881;1697;4
5172;839;4
3337;3278;4
3377;1125;4
5537;254;2
4411;555;5
4950;1174;5
3558;3032;5
4344;1508;1
2506;877;5
1686;139;2
1071;2622;4
4808;2256;3
4578;368;4
2010;80;2
5680;851;4
5000;2323;3
2750;300;3
235;1158;4
4083;862;4
1778;3296;2
3445;2204;4
4607;1454;4
4626;1216;5
4250;2866;4
2015;2204;2
3769;2587;5
1613;1824;4
3365;2262;5
5305;3330;5
58;1119;5
3751;854;5
5947;1925;3
3945;1200;4
1325;2822;4
2929;467;4
76;1310;2
5335;292;4
1793;3038;4
1748;2278;3
169;894;4
4090;2214;5
4470;2231;5
2907;2042;3
2888;3210;3
1396;2853;4
1303;2530;4
2190;429;4
4787;2914;4
146;1117;4
2041;872;2
1880;1830;4
533;2279;2
4484;1203;5
4361;32;4
2082;2839;5
2810;857;5
5268;2601;1
3032;3168;5
392;514;5
5664;2866;3
284;347;3
2731;2890;5
343;528;3
1832;1587;5
1958;1989;3
1916;891;3
5522;2244;4
3436;1487;2
2436;1149;4
2171;843;5
4887;524;2
4786;757;4
1343;1161;5
3780;3461;4
5643;146;3
4322;1908;2
4362;576;4
4452;736;5
3410;180;2
5647;1870;4
4666;2991;4
6037;2440;4
2995;2181;4
3762;1657;4
4951;1767;3
1756;2960;1
1015;2226;4
1164;1041;3
112;1067;4
4682;1279;2
1193;2652;2
4086;1702;5
1958;2228;4
3900;2973;4
1304;3127;1
3830;3073;4
4016;3137;5
1962;3306;3
5693;1200;3
5620;1125;4
1700;3127;3
5108;1734;2
5915;211;4
3229;2375;5
3599;1595;3
3018;1213;4
2874;714;4
1503;2991;4
128;1159;5
3768;1273;4
169;1144;4
2461;2519;1
5622;339;3
3454;1633;3
1704;148;3
3105;2441;4
4384;738;3
467;1191;1
5349;2894;4
1860;1004;1
1701;216;3
3018;140;4
4725;949;3
3812;3456;2
5044;2763;5
5954;153;4
3768;1019;5
4387;1015;3
4356;146;3
4708;596;4
1880;2611;2
4934;2213;4
910;1112;3
5265;1139;5
1930;1826;3
1042;633;2
4904;2174;5
1904;2276;3
3983;1347;3
5657;2495;4
5754;1480;4
968;1833;5
3125;2506;3
548;1168;4
4344;215;1
960;594;5
2038;2882;3
5557;1789;3
911;1925;3
1921;2959;3
19;1900;4
235;1023;4
692;107;4
2566;3322;3
1418;3207;3
2012;2518;2
1242;1030;3
4140;1965;3
2916;436;4
2088;1953;5
2672;1713;3
1880;3033;4
2102;1744;3
1273;2824;4
2015;3462;5
343;1905;5
3869;1619;4
2682;3456;2
3334;467;5
859;3280;4
5824;823;2
624;3207;2
3258;852;5
656;863;5
1440;1203;3
1146;1245;5
1125;213;5
970;2241;3
3621;1782;4
845;3187;4
1029;3023;3
457;1026;5
302;671;3
4277;1111;5
3323;1929;5
1068;1320;5
347;860;4
4460;1703;3
4954;1362;4
4231;1174;4
3757;627;5
4795;803;4
5599;2235;3
4250;3522;4
442;990;4
5156;2705;4
1733;3462;4
3416;1847;4
2105;1029;2
2051;594;5
4972;1126;3
5550;1994;4
3620;1211;4
4279;2893;4
4388;1159;4
2015;3246;4
3476;1163;5
5496;2376;3
3430;2857;3
4347;1609;3
567;1274;5
3507;2531;2
3546;3547;4
1685;3317;4
1284;1281;2
2272;1179;3
1376;2780;3
3066;993;4
881;540;3
5344;3034;4
919;1365;4
3983;1092;3
3385;3521;3
832;3618;4
3417;1296;4
780;1868;4
35;1295;3
4517;50;4
2967;1759;4
1712;3680;3
1597;2957;2
5054;1800;1
4021;3459;4
3507;1018;5
4782;484;4
3401;2106;3
1676;2559;3
2820;2875;4
173;1866;4
801;1092;4
3579;407;4
980;1276;2
5890;3142;4
5684;3159;3
368;1407;4
1705;2125;4
5352;2873;5
4471;1662;3
4808;3378;3
911;1334;3
3069;155;2
4851;2502;4
4177;2161;3
5626;3156;4
4114;3529;3
3675;3187;3
4376;3187;5
5111;1368;2
5785;364;4
757;1255;2
1420;528;5
5479;2984;4
4016;335;2
4473;1629;3
2153;1264;4
1137;2510;3
2073;2365;1
4028;3167;1
1134;3207;2
575;1026;4
2018;1209;4
1448;2097;4
5788;1690;1
2631;1920;4
3401;3187;2
457;1824;4
4921;2127;5
2063;2807;4
110;1436;1
4246;3518;2
549;3581;1
4852;2854;4
1044;1195;3
4593;1095;5
2961;3681;4
368;2958;4
3477;1314;3
3670;3590;3
4233;1213;4
2424;3116;5
4960;2795;5
1930;652;2
3191;491;3
5526;2977;4
5114;3280;3
5558;709;5
2004;3685;3
2807;653;2
4737;2735;1
5394;579;3
2892;254;5
957;580;4
1899;3490;4
1742;2097;3
3053;2495;2
1117;280;4
45;2514;2
2244;3329;1
5161;1255;2
4302;1277;4
2583;3239;5
2205;1783;3
58;2521;5
1496;786;3
1211;50;5
588;2003;4
3583;347;5
2787;1780;4
2947;427;4
461;1920;4
4335;797;3
470;2734;5
1728;1957;4
5283;1454;5
4802;2036;2
4024;2694;3
3626;2087;3
4798;2786;5
3491;3221;4
4578;418;5
669;2496;5
4422;2866;4
2933;1537;4
531;2751;2
5046;1208;5
2251;1446;3
2070;1450;5
1794;3551;3
1791;193;4
1667;1925;3
4516;580;5
5071;1407;4
5118;1536;5
518;2741;4
4950;2141;4
1088;1975;4
766;2054;4
739;1181;4
3618;2992;3
1768;579;1
5056;679;5
5747;295;4
1680;761;3
4118;1821;3
5250;2463;5
2503;1732;1
4035;2600;5
6005;1818;4
3841;2365;3
2041;594;4
3292;3033;4
5484;1175;5
3836;3509;4
1693;2476;4
2592;863;3
5976;1018;3
1699;458;5
5522;2374;5
371;1505;2
1484;1557;4
2796;700;3
2116;1788;4
685;1450;3
1119;2820;4
3012;1407;5
2034;1006;5
1322;2456;5
2395;1109;4
5939;843;4
973;3193;5
134;3385;4
5542;1009;5
3001;1815;5
4824;695;5
1776;2542;2
3182;577;4
3579;1909;3
699;908;5
5702;3238;4
1102;34;1
5070;580;5
1449;264;3
1573;2677;4
1941;235;3
3471;504;3
2304;963;3
5038;25;5
1988;1017;4
3922;3190;4
1298;2872;3
1962;1463;3
5648;2516;2
5682;1029;5
5124;538;4
154;3073;3
310;1114;4
4400;347;5
5131;2256;2
3117;1026;2
4371;1695;5
2077;2795;5
446;736;5
1778;1945;4
4882;908;3
3026;2286;1
453;2741;5
1702;2375;5
1273;1786;5
5675;3319;4
1120;1195;4
551;755;5
58;579;4
5092;3511;4
3401;1794;1
5047;2308;4
3999;1171;4
5087;2509;3
3118;1296;5
2420;1109;5
5593;1479;5
5074;3430;3
3612;2593;4
2817;1111;5
1490;1446;3
5752;1542;4
2270;300;1
3405;50;5
4831;3116;5
1266;729;4
5134;2795;5
4394;2794;4
1136;2947;3
1279;1641;5
2116;107;3
86;148;4
4803;2293;3
3715;2784;3
3393;971;2
4041;767;4
2088;1905;3
869;2749;5
6001;1547;4
3082;1295;2
1151;1275;4
1635;1225;5
3892;852;5
4330;685;4
5091;579;3
5387;1737;3
1835;2276;3
5289;3398;3
5422;2277;4
2168;2481;5
4029;1132;5
3159;1782;4
3976;1512;4
244;1544;4
2832;1787;5
4318;3267;4
95;2740;5
5544;2515;1
2743;50;5
5771;3275;4
4329;467;4
6016;1561;4
1077;3272;5
855;2177;4
97;2174;5
1505;2587;5
1340;3463;4
5026;602;2
4088;2702;5
4765;1117;5
4141;538;4
3370;1109;3
1517;1018;5
1667;2533;2
258;156;5
2643;1776;2
5166;1115;5
1701;2520;3
3520;1789;5
1132;2014;5
2625;1170;4
4732;1258;3
5039;1585;1
984;859;4
1449;2530;2
2403;1866;4
1040;863;5
752;2991;4
1147;1790;1
4900;2795;5
3625;2297;4
1796;2141;4
1418;1293;1
3830;599;3
6015;2512;4
935;2652;5
5557;2960;4
5217;1121;4
4174;1119;5
5917;3369;5
6031;32;4
97;2665;4
6016;522;3
1369;1454;2
4556;652;3
5571;2580;3
4519;3500;3
3384;1556;4
3476;3413;4
2272;1018;5
1122;2886;3
4153;584;4
710;743;4
5576;2751;4
5288;1735;4
1425;728;2
4212;3569;4
1880;3528;3
5539;2204;4
3768;1161;3
970;50;5
1146;3691;3
5573;1567;2
4381;6;4
785;1200;2
5809;50;5
1330;859;4
808;2323;3
1736;2190;1
3182;1059;3
453;1866;4
4072;340;3
5077;2928;3
5315;2960;4
389;340;5
258;529;1
4305;1246;5
948;2375;3
5634;2700;2
1680;598;4
5689;3461;4
5501;3217;3
1727;2235;4
2929;3430;4
5631;1105;5
5917;2708;5
695;2776;4
4422;1994;4
2026;2174;4
2752;3044;3
2913;1152;3
5426;1795;4
3780;2804;5
1521;2387;3
429;1582;4
5178;2817;5
4007;728;2
2116;355;4
224;1119;2
130;3249;5
5755;3317;4
4910;1450;3
3989;227;4
2850;1540;5
2134;1008;4
3970;1177;2
2803;1107;4
1896;870;5
2645;1429;2
1950;467;3
3942;6;5
4202;1107;5
888;3384;3
533;69;5
1733;2263;4
4659;1372;4
4422;968;4
5812;285;4
4318;2856;2
752;182;1
1441;1791;2
3768;583;4
3993;893;1
216;314;3
2604;2348;4
546;993;4
5614;1648;5
4204;1775;5
5949;1450;1
5034;2766;3
4167;1615;1
3224;2502;3
5482;1503;4
6025;2520;4
533;2495;2
3887;1261;3
5097;2675;3
3047;1183;4
2304;1337;4
2461;1450;5
3416;2125;4
1285;599;4
3735;3058;4
1875;1739;4
3263;2737;4
4484;1843;4
4795;3039;3
2162;1768;4
4748;1400;3
4120;1108;4
4277;2954;5
2820;2512;3
3462;1654;1
2529;969;3
3823;3239;5
4497;825;4
3052;3295;1
1607;843;5
4700;1100;3
660;2174;3
4363;3351;3
5840;2739;3
587;3509;2
3557;1537;5
1733;2054;4
3536;10;4
2261;2557;3
5048;3292;5
5472;3413;4
5749;108;5
5761;1784;4
5140;109;4
1851;2079;2
5805;964;5
5555;2512;5
5001;1418;3
1509;461;4
245;1782;3
2986;1486;5
1202;506;1
2120;229;3
319;1573;4
5722;1101;5
2063;405;3
5530;3464;3
3942;418;5
5064;1564;5
743;1178;4
352;2303;4
1587;25;2
5103;1367;4
5584;2795;5
2665;3671;4
1115;1405;2
5924;1334;3
392;507;3
4085;2826;4
3546;340;3
4312;6;4
930;509;2
5588;2427;1
5302;2192;3
3469;1051;4
5956;2376;2
1211;108;5
531;2355;3
3195;2774;2
5968;1108;3
2507;1279;3
